origin_station_complex_name,day_of_week,hour_of_day,avg(sum_estimated_average_ridership)
"Forest Hills-71 Av (E,F,M,R)",Saturday,20,365.5541916666666
"Forest Hills-71 Av (E,F,M,R)",Saturday,21,423.05395833333336
"Forest Hills-71 Av (E,F,M,R)",Saturday,22,781.3534416666666
"Forest Hills-71 Av (E,F,M,R)",Saturday,23,195.05363333333335
"Forest Hills-71 Av (E,F,M,R)",Sunday,0,92.75584166666668
"Forest Hills-71 Av (E,F,M,R)",Sunday,1,43.025625
"Forest Hills-71 Av (E,F,M,R)",Sunday,2,19.012608333333333
"Forest Hills-71 Av (E,F,M,R)",Sunday,3,18.713866666666664
"Forest Hills-71 Av (E,F,M,R)",Sunday,4,32.37916666666667
"Forest Hills-71 Av (E,F,M,R)",Sunday,5,102.95725833333334
"Forest Hills-71 Av (E,F,M,R)",Sunday,6,160.76254166666666
"Forest Hills-71 Av (E,F,M,R)",Sunday,7,281.3723666666667
"Forest Hills-71 Av (E,F,M,R)",Sunday,8,400.139525
"Forest Hills-71 Av (E,F,M,R)",Sunday,9,530.6312333333334
"Forest Hills-71 Av (E,F,M,R)",Sunday,10,587.03605
"Forest Hills-71 Av (E,F,M,R)",Sunday,11,620.0332083333334
"Forest Hills-71 Av (E,F,M,R)",Sunday,12,715.2177083333335
"Forest Hills-71 Av (E,F,M,R)",Sunday,13,705.5007666666667
"Forest Hills-71 Av (E,F,M,R)",Sunday,14,668.7455333333334
"Forest Hills-71 Av (E,F,M,R)",Sunday,15,653.9128333333333
"Forest Hills-71 Av (E,F,M,R)",Sunday,16,575.317025
"Forest Hills-71 Av (E,F,M,R)",Sunday,17,533.3915000000001
"Forest Hills-71 Av (E,F,M,R)",Sunday,18,449.9046416666667
"Forest Hills-71 Av (E,F,M,R)",Sunday,19,359.12975
"Forest Hills-71 Av (E,F,M,R)",Sunday,20,301.46313333333336
"Forest Hills-71 Av (E,F,M,R)",Sunday,21,323.4553583333333
"Forest Hills-71 Av (E,F,M,R)",Sunday,22,269.3729
"Forest Hills-71 Av (E,F,M,R)",Sunday,23,118.10407499999998
"Forest Hills-71 Av (E,F,M,R)",Thursday,0,53.50412500000001
"Forest Hills-71 Av (E,F,M,R)",Thursday,1,21.140933333333333
"Forest Hills-71 Av (E,F,M,R)",Thursday,2,18.608983333333335
"Forest Hills-71 Av (E,F,M,R)",Thursday,3,30.535275
"Forest Hills-71 Av (E,F,M,R)",Thursday,4,77.29038333333334
"Forest Hills-71 Av (E,F,M,R)",Thursday,5,455.6837333333333
"Forest Hills-71 Av (E,F,M,R)",Thursday,6,1086.9508583333334
"Forest Hills-71 Av (E,F,M,R)",Thursday,7,2245.5586333333335
"Forest Hills-71 Av (E,F,M,R)",Thursday,8,2761.021333333334
"Forest Hills-71 Av (E,F,M,R)",Thursday,9,1547.8120916666667
"Forest Hills-71 Av (E,F,M,R)",Thursday,10,968.3465083333334
"Forest Hills-71 Av (E,F,M,R)",Thursday,11,858.4480083333334
"Forest Hills-71 Av (E,F,M,R)",Thursday,12,832.3550916666667
"Forest Hills-71 Av (E,F,M,R)",Thursday,13,917.4731249999999
"Forest Hills-71 Av (E,F,M,R)",Thursday,14,944.2644916666665
"Forest Hills-71 Av (E,F,M,R)",Thursday,15,1021.9546333333334
"Forest Hills-71 Av (E,F,M,R)",Thursday,16,1159.4117083333333
"Forest Hills-71 Av (E,F,M,R)",Thursday,17,1280.2163333333333
"Forest Hills-71 Av (E,F,M,R)",Thursday,18,921.7475083333334
"Forest Hills-71 Av (E,F,M,R)",Thursday,19,626.044225
"Forest Hills-71 Av (E,F,M,R)",Thursday,20,464.1225833333333
"Forest Hills-71 Av (E,F,M,R)",Thursday,21,356.25994166666663
"Forest Hills-71 Av (E,F,M,R)",Thursday,22,251.07724166666665
"Forest Hills-71 Av (E,F,M,R)",Thursday,23,124.01670000000001
"Forest Hills-71 Av (E,F,M,R)",Tuesday,0,49.45411666666666
"Forest Hills-71 Av (E,F,M,R)",Tuesday,1,19.861433333333338
"Forest Hills-71 Av (E,F,M,R)",Tuesday,2,15.550266666666671
"Forest Hills-71 Av (E,F,M,R)",Tuesday,3,31.608216666666664
"Forest Hills-71 Av (E,F,M,R)",Tuesday,4,79.576125
"Forest Hills-71 Av (E,F,M,R)",Tuesday,5,487.2471416666667
"Forest Hills-71 Av (E,F,M,R)",Tuesday,6,1156.2260666666668
"Forest Hills-71 Av (E,F,M,R)",Tuesday,7,2367.313541666667
"Forest Hills-71 Av (E,F,M,R)",Tuesday,8,2932.3074249999995
"Forest Hills-71 Av (E,F,M,R)",Tuesday,9,1592.1341416666664
"Forest Hills-71 Av (E,F,M,R)",Tuesday,10,965.9079333333333
"Forest Hills-71 Av (E,F,M,R)",Tuesday,11,831.2433666666666
"Forest Hills-71 Av (E,F,M,R)",Tuesday,12,815.536775
"Forest Hills-71 Av (E,F,M,R)",Tuesday,13,902.3722833333333
"Forest Hills-71 Av (E,F,M,R)",Tuesday,14,935.2140333333333
"Forest Hills-71 Av (E,F,M,R)",Tuesday,15,999.4546083333333
"Forest Hills-71 Av (E,F,M,R)",Tuesday,16,1131.1935083333335
"Forest Hills-71 Av (E,F,M,R)",Tuesday,17,1245.728975
"Forest Hills-71 Av (E,F,M,R)",Tuesday,18,878.5891500000001
"Forest Hills-71 Av (E,F,M,R)",Tuesday,19,591.37395
"Forest Hills-71 Av (E,F,M,R)",Tuesday,20,439.0067000000001
"Forest Hills-71 Av (E,F,M,R)",Tuesday,21,346.67810833333334
"Forest Hills-71 Av (E,F,M,R)",Tuesday,22,342.6537333333333
"Forest Hills-71 Av (E,F,M,R)",Tuesday,23,116.30447499999998
"Forest Hills-71 Av (E,F,M,R)",Wednesday,0,49.36442499999999
"Forest Hills-71 Av (E,F,M,R)",Wednesday,1,17.79201666666667
"Forest Hills-71 Av (E,F,M,R)",Wednesday,2,14.891808333333335
"Forest Hills-71 Av (E,F,M,R)",Wednesday,3,30.75836666666667
"Forest Hills-71 Av (E,F,M,R)",Wednesday,4,76.32220833333334
"Forest Hills-71 Av (E,F,M,R)",Wednesday,5,470.04334166666666
"Forest Hills-71 Av (E,F,M,R)",Wednesday,6,1130.6555833333334
"Forest Hills-71 Av (E,F,M,R)",Wednesday,7,2362.629133333334
"Forest Hills-71 Av (E,F,M,R)",Wednesday,8,2920.6385916666673
"Forest Hills-71 Av (E,F,M,R)",Wednesday,9,1619.5398916666666
"Forest Hills-71 Av (E,F,M,R)",Wednesday,10,973.6393000000002
"Forest Hills-71 Av (E,F,M,R)",Wednesday,11,846.4502083333333
"Forest Hills-71 Av (E,F,M,R)",Wednesday,12,840.3060916666667
"Forest Hills-71 Av (E,F,M,R)",Wednesday,13,913.0947500000001
"Forest Hills-71 Av (E,F,M,R)",Wednesday,14,957.5053750000001
"Forest Hills-71 Av (E,F,M,R)",Wednesday,15,1029.9887
"Forest Hills-71 Av (E,F,M,R)",Wednesday,16,1143.8121416666665
"Forest Hills-71 Av (E,F,M,R)",Wednesday,17,1249.8299833333333
"Forest Hills-71 Av (E,F,M,R)",Wednesday,18,887.3286750000001
"Forest Hills-71 Av (E,F,M,R)",Wednesday,19,607.6781583333334
"Forest Hills-71 Av (E,F,M,R)",Wednesday,20,438.15652499999993
"Forest Hills-71 Av (E,F,M,R)",Wednesday,21,360.254575
"Forest Hills-71 Av (E,F,M,R)",Wednesday,22,333.4992916666667
"Forest Hills-71 Av (E,F,M,R)",Wednesday,23,115.52801666666666
Fort Hamilton Pkwy (D),Friday,0,8.839525
Fort Hamilton Pkwy (D),Friday,1,3.554016666666666
Fort Hamilton Pkwy (D),Friday,2,2.9222
Fort Hamilton Pkwy (D),Friday,3,6.458641666666666
Fort Hamilton Pkwy (D),Friday,4,17.163466666666665
Fort Hamilton Pkwy (D),Friday,5,64.29724166666666
Fort Hamilton Pkwy (D),Friday,6,140.84085833333336
Fort Hamilton Pkwy (D),Friday,7,328.9383666666667
Fort Hamilton Pkwy (D),Friday,8,283.9798666666667
Fort Hamilton Pkwy (D),Friday,9,180.28429166666663
Fort Hamilton Pkwy (D),Friday,10,130.94099999999997
Fort Hamilton Pkwy (D),Friday,11,110.765625
Fort Hamilton Pkwy (D),Friday,12,130.76427499999997
Fort Hamilton Pkwy (D),Friday,13,166.2323583333333
Fort Hamilton Pkwy (D),Friday,14,202.02656666666667
Fort Hamilton Pkwy (D),Friday,15,213.66025000000002
Fort Hamilton Pkwy (D),Friday,16,233.668175
Fort Hamilton Pkwy (D),Friday,17,192.88143333333332
Fort Hamilton Pkwy (D),Friday,18,115.64020833333335
Fort Hamilton Pkwy (D),Friday,19,82.39190833333335
Fort Hamilton Pkwy (D),Friday,20,54.41535833333334
Fort Hamilton Pkwy (D),Friday,21,30.73765
Fort Hamilton Pkwy (D),Friday,22,22.3368
Fort Hamilton Pkwy (D),Friday,23,21.761866666666663
Fort Hamilton Pkwy (D),Monday,0,7.945866666666666
Fort Hamilton Pkwy (D),Monday,1,3.812466666666667
Fort Hamilton Pkwy (D),Monday,2,3.1707666666666667
Fort Hamilton Pkwy (D),Monday,3,6.008300000000001
Fort Hamilton Pkwy (D),Monday,4,15.842158333333332
Fort Hamilton Pkwy (D),Monday,5,63.594016666666654
Fort Hamilton Pkwy (D),Monday,6,140.44110833333335
Fort Hamilton Pkwy (D),Monday,7,318.56567500000006
Fort Hamilton Pkwy (D),Monday,8,303.96575
Fort Hamilton Pkwy (D),Monday,9,187.0431583333333
Fort Hamilton Pkwy (D),Monday,10,140.986975
Fort Hamilton Pkwy (D),Monday,11,114.42443333333335
Fort Hamilton Pkwy (D),Monday,12,110.71535
Fort Hamilton Pkwy (D),Monday,13,125.21716666666664
Fort Hamilton Pkwy (D),Monday,14,157.19827500000002
Fort Hamilton Pkwy (D),Monday,15,192.21694166666668
Fort Hamilton Pkwy (D),Monday,16,237.2061083333333
Fort Hamilton Pkwy (D),Monday,17,253.04355833333338
Fort Hamilton Pkwy (D),Monday,18,158.17871666666667
Fort Hamilton Pkwy (D),Monday,19,112.62823333333331
Fort Hamilton Pkwy (D),Monday,20,74.11415833333332
Fort Hamilton Pkwy (D),Monday,21,34.37909166666667
Fort Hamilton Pkwy (D),Monday,22,24.029341666666667
Fort Hamilton Pkwy (D),Monday,23,20.37095
Fort Hamilton Pkwy (D),Saturday,0,8.858191666666666
Fort Hamilton Pkwy (D),Saturday,1,3.0957833333333333
Fort Hamilton Pkwy (D),Saturday,2,2.475016666666667
Fort Hamilton Pkwy (D),Saturday,3,4.9499
Fort Hamilton Pkwy (D),Saturday,4,7.908533333333334
Fort Hamilton Pkwy (D),Saturday,5,21.045150000000003
Fort Hamilton Pkwy (D),Saturday,6,53.132941666666675
Fort Hamilton Pkwy (D),Saturday,7,102.88674166666668
Fort Hamilton Pkwy (D),Saturday,8,115.1313
Fort Hamilton Pkwy (D),Saturday,9,116.66789166666665
Fort Hamilton Pkwy (D),Saturday,10,98.75674999999997
Fort Hamilton Pkwy (D),Saturday,11,93.36306666666667
Fort Hamilton Pkwy (D),Saturday,12,94.43514166666667
Fort Hamilton Pkwy (D),Saturday,13,95.39930833333334
Fort Hamilton Pkwy (D),Saturday,14,97.17492499999999
Fort Hamilton Pkwy (D),Saturday,15,92.49773333333333
Fort Hamilton Pkwy (D),Saturday,16,82.74146666666668
Fort Hamilton Pkwy (D),Saturday,17,69.09004166666666
Fort Hamilton Pkwy (D),Saturday,18,62.70724166666667
Fort Hamilton Pkwy (D),Saturday,19,58.60535000000001
Fort Hamilton Pkwy (D),Saturday,20,45.457674999999995
Fort Hamilton Pkwy (D),Saturday,21,26.13374166666667
Fort Hamilton Pkwy (D),Saturday,22,21.645599999999998
Fort Hamilton Pkwy (D),Saturday,23,19.108158333333332
Fort Hamilton Pkwy (D),Sunday,0,8.449875
Fort Hamilton Pkwy (D),Sunday,1,4.070783333333334
Fort Hamilton Pkwy (D),Sunday,2,3.104158333333334
Fort Hamilton Pkwy (D),Sunday,3,4.903983333333333
Fort Hamilton Pkwy (D),Sunday,4,6.512425
Fort Hamilton Pkwy (D),Sunday,5,18.970308333333335
Fort Hamilton Pkwy (D),Sunday,6,45.415166666666664
Fort Hamilton Pkwy (D),Sunday,7,69.70713333333335
Fort Hamilton Pkwy (D),Sunday,8,86.52634166666667
Fort Hamilton Pkwy (D),Sunday,9,108.43876666666665
Fort Hamilton Pkwy (D),Sunday,10,101.268725
Fort Hamilton Pkwy (D),Sunday,11,98.99554166666667
Fort Hamilton Pkwy (D),Sunday,12,92.64283333333333
Fort Hamilton Pkwy (D),Sunday,13,106.60851666666666
Fort Hamilton Pkwy (D),Sunday,14,112.56390833333332
Fort Hamilton Pkwy (D),Sunday,15,105.69801666666666
Fort Hamilton Pkwy (D),Sunday,16,98.66544166666667
Fort Hamilton Pkwy (D),Sunday,17,91.737825
Fort Hamilton Pkwy (D),Sunday,18,75.28351666666664
Fort Hamilton Pkwy (D),Sunday,19,74.8044
Fort Hamilton Pkwy (D),Sunday,20,54.904333333333334
Fort Hamilton Pkwy (D),Sunday,21,27.08480833333334
Fort Hamilton Pkwy (D),Sunday,22,19.9597
Fort Hamilton Pkwy (D),Sunday,23,18.48393333333333
Fort Hamilton Pkwy (D),Thursday,0,7.512666666666667
Fort Hamilton Pkwy (D),Thursday,1,3.4665666666666666
Fort Hamilton Pkwy (D),Thursday,2,3.9041333333333337
Fort Hamilton Pkwy (D),Thursday,3,7.100316666666665
Fort Hamilton Pkwy (D),Thursday,4,16.375808333333335
Fort Hamilton Pkwy (D),Thursday,5,61.94658333333333
Fort Hamilton Pkwy (D),Thursday,6,147.52144166666668
Fort Hamilton Pkwy (D),Thursday,7,355.8815666666667
Fort Hamilton Pkwy (D),Thursday,8,335.7043833333334
Fort Hamilton Pkwy (D),Thursday,9,196.8839
Fort Hamilton Pkwy (D),Thursday,10,143.90318333333332
Fort Hamilton Pkwy (D),Thursday,11,115.10389166666666
Fort Hamilton Pkwy (D),Thursday,12,112.08881666666667
Fort Hamilton Pkwy (D),Thursday,13,130.94295
Fort Hamilton Pkwy (D),Thursday,14,171.85376666666664
Fort Hamilton Pkwy (D),Thursday,15,198.52224999999999
Fort Hamilton Pkwy (D),Thursday,16,241.24722500000004
Fort Hamilton Pkwy (D),Thursday,17,248.89120000000003
Fort Hamilton Pkwy (D),Thursday,18,170.238125
Fort Hamilton Pkwy (D),Thursday,19,118.23281666666666
Fort Hamilton Pkwy (D),Thursday,20,74.97614166666666
Fort Hamilton Pkwy (D),Thursday,21,40.01250833333334
Fort Hamilton Pkwy (D),Thursday,22,25.641708333333337
Fort Hamilton Pkwy (D),Thursday,23,22.700325000000003
Fort Hamilton Pkwy (D),Tuesday,0,8.467083333333333
Fort Hamilton Pkwy (D),Tuesday,1,3.2207666666666666
Fort Hamilton Pkwy (D),Tuesday,2,3.1541
Fort Hamilton Pkwy (D),Tuesday,3,5.4334750000000005
Fort Hamilton Pkwy (D),Tuesday,4,16.296050000000005
Fort Hamilton Pkwy (D),Tuesday,5,66.64280833333333
Fort Hamilton Pkwy (D),Tuesday,6,157.24415
Fort Hamilton Pkwy (D),Tuesday,7,356.16912500000007
Fort Hamilton Pkwy (D),Tuesday,8,331.7900333333334
Fort Hamilton Pkwy (D),Tuesday,9,198.51926666666668
Fort Hamilton Pkwy (D),Tuesday,10,147.603425
Fort Hamilton Pkwy (D),Tuesday,11,116.85742499999999
Fort Hamilton Pkwy (D),Tuesday,12,109.08159166666667
Fort Hamilton Pkwy (D),Tuesday,13,135.0735333333333
Fort Hamilton Pkwy (D),Tuesday,14,159.00240000000002
Fort Hamilton Pkwy (D),Tuesday,15,199.99319166666666
Fort Hamilton Pkwy (D),Tuesday,16,248.732875
Fort Hamilton Pkwy (D),Tuesday,17,254.92114166666667
Fort Hamilton Pkwy (D),Tuesday,18,155.200575
Fort Hamilton Pkwy (D),Tuesday,19,111.5968166666667
Fort Hamilton Pkwy (D),Tuesday,20,74.63064166666668
Fort Hamilton Pkwy (D),Tuesday,21,36.724241666666664
Fort Hamilton Pkwy (D),Tuesday,22,22.44310833333333
Fort Hamilton Pkwy (D),Tuesday,23,20.570466666666665
Fort Hamilton Pkwy (D),Wednesday,0,9.187850000000001
Fort Hamilton Pkwy (D),Wednesday,1,4.191591666666667
Fort Hamilton Pkwy (D),Wednesday,2,3.312466666666667
Fort Hamilton Pkwy (D),Wednesday,3,6.296150000000001
Fort Hamilton Pkwy (D),Wednesday,4,15.512849999999998
Fort Hamilton Pkwy (D),Wednesday,5,62.00726666666666
Fort Hamilton Pkwy (D),Wednesday,6,159.50720833333335
Fort Hamilton Pkwy (D),Wednesday,7,359.00925
Fort Hamilton Pkwy (D),Wednesday,8,343.8786166666667
Fort Hamilton Pkwy (D),Wednesday,9,209.27186666666668
Fort Hamilton Pkwy (D),Wednesday,10,154.21645833333335
Fort Hamilton Pkwy (D),Wednesday,11,117.07273333333335
Fort Hamilton Pkwy (D),Wednesday,12,112.55179166666666
Fort Hamilton Pkwy (D),Wednesday,13,136.62504166666668
Fort Hamilton Pkwy (D),Wednesday,14,171.93788333333336
Fort Hamilton Pkwy (D),Wednesday,15,204.800525
Fort Hamilton Pkwy (D),Wednesday,16,242.59125833333337
Fort Hamilton Pkwy (D),Wednesday,17,262.00500833333336
Fort Hamilton Pkwy (D),Wednesday,18,160.78655
Fort Hamilton Pkwy (D),Wednesday,19,112.70240000000001
Fort Hamilton Pkwy (D),Wednesday,20,71.704225
Fort Hamilton Pkwy (D),Wednesday,21,34.77233333333333
Fort Hamilton Pkwy (D),Wednesday,22,27.895324999999996
Fort Hamilton Pkwy (D),Wednesday,23,23.322625000000002
"Fort Hamilton Pkwy (F,G)",Friday,0,4.445833333333333
"Fort Hamilton Pkwy (F,G)",Friday,1,2.3999166666666665
"Fort Hamilton Pkwy (F,G)",Friday,2,2.12495
"Fort Hamilton Pkwy (F,G)",Friday,3,3.12495
"Fort Hamilton Pkwy (F,G)",Friday,4,9.120841666666667
"Fort Hamilton Pkwy (F,G)",Friday,5,53.742574999999995
"Fort Hamilton Pkwy (F,G)",Friday,6,179.14260833333333
"Fort Hamilton Pkwy (F,G)",Friday,7,548.35375
"Fort Hamilton Pkwy (F,G)",Friday,8,575.329125
"Fort Hamilton Pkwy (F,G)",Friday,9,312.36126666666667
"Fort Hamilton Pkwy (F,G)",Friday,10,208.44399166666665
"Fort Hamilton Pkwy (F,G)",Friday,11,193.299175
"Fort Hamilton Pkwy (F,G)",Friday,12,185.31876666666668
"Fort Hamilton Pkwy (F,G)",Friday,13,185.43229166666663
"Fort Hamilton Pkwy (F,G)",Friday,14,212.28672500000002
"Fort Hamilton Pkwy (F,G)",Friday,15,233.586225
"Fort Hamilton Pkwy (F,G)",Friday,16,254.64907499999995
"Fort Hamilton Pkwy (F,G)",Friday,17,302.365025
"Fort Hamilton Pkwy (F,G)",Friday,18,250.53476666666668
"Fort Hamilton Pkwy (F,G)",Friday,19,142.16363333333334
"Fort Hamilton Pkwy (F,G)",Friday,20,81.802275
"Fort Hamilton Pkwy (F,G)",Friday,21,47.532475
"Fort Hamilton Pkwy (F,G)",Friday,22,33.57950833333333
"Fort Hamilton Pkwy (F,G)",Friday,23,22.633049999999997
"Fort Hamilton Pkwy (F,G)",Monday,0,5.81655
"Fort Hamilton Pkwy (F,G)",Monday,1,2.929116666666667
"Fort Hamilton Pkwy (F,G)",Monday,2,1.3999333333333335
"Fort Hamilton Pkwy (F,G)",Monday,3,3.3416833333333336
"Fort Hamilton Pkwy (F,G)",Monday,4,9.5585
"Fort Hamilton Pkwy (F,G)",Monday,5,56.41987499999999
"Fort Hamilton Pkwy (F,G)",Monday,6,185.2455083333333
"Fort Hamilton Pkwy (F,G)",Monday,7,573.04815
"Fort Hamilton Pkwy (F,G)",Monday,8,683.9327166666667
"Fort Hamilton Pkwy (F,G)",Monday,9,338.4329583333333
"Fort Hamilton Pkwy (F,G)",Monday,10,198.67279999999997
"Fort Hamilton Pkwy (F,G)",Monday,11,175.8628666666667
"Fort Hamilton Pkwy (F,G)",Monday,12,171.91538333333332
"Fort Hamilton Pkwy (F,G)",Monday,13,157.950025
"Fort Hamilton Pkwy (F,G)",Monday,14,188.26760000000002
"Fort Hamilton Pkwy (F,G)",Monday,15,203.70613333333333
"Fort Hamilton Pkwy (F,G)",Monday,16,222.82680833333333
"Fort Hamilton Pkwy (F,G)",Monday,17,254.44464166666663
"Fort Hamilton Pkwy (F,G)",Monday,18,176.66257499999998
"Fort Hamilton Pkwy (F,G)",Monday,19,86.61863333333334
"Fort Hamilton Pkwy (F,G)",Monday,20,50.20850000000001
"Fort Hamilton Pkwy (F,G)",Monday,21,31.72589166666666
"Fort Hamilton Pkwy (F,G)",Monday,22,18.32918333333333
"Fort Hamilton Pkwy (F,G)",Monday,23,10.10425
"Fort Hamilton Pkwy (F,G)",Saturday,0,9.937566666666667
"Fort Hamilton Pkwy (F,G)",Saturday,1,4.729183333333333
"Fort Hamilton Pkwy (F,G)",Saturday,2,3.633366666666667
"Fort Hamilton Pkwy (F,G)",Saturday,3,1.4208333333333332
"Fort Hamilton Pkwy (F,G)",Saturday,4,5.212341666666666
"Fort Hamilton Pkwy (F,G)",Saturday,5,17.75495833333333
"Fort Hamilton Pkwy (F,G)",Saturday,6,37.16912500000001
"Fort Hamilton Pkwy (F,G)",Saturday,7,73.21041666666666
"Fort Hamilton Pkwy (F,G)",Saturday,8,131.52151666666668
"Fort Hamilton Pkwy (F,G)",Saturday,9,188.60376666666664
"Fort Hamilton Pkwy (F,G)",Saturday,10,213.23199999999997
"Fort Hamilton Pkwy (F,G)",Saturday,11,234.63471666666666
"Fort Hamilton Pkwy (F,G)",Saturday,12,244.47312499999998
"Fort Hamilton Pkwy (F,G)",Saturday,13,210.33609166666668
"Fort Hamilton Pkwy (F,G)",Saturday,14,191.6260166666667
"Fort Hamilton Pkwy (F,G)",Saturday,15,180.5139
"Fort Hamilton Pkwy (F,G)",Saturday,16,188.10155833333337
"Fort Hamilton Pkwy (F,G)",Saturday,17,195.502825
"Fort Hamilton Pkwy (F,G)",Saturday,18,172.892275
"Fort Hamilton Pkwy (F,G)",Saturday,19,111.41111666666667
"Fort Hamilton Pkwy (F,G)",Saturday,20,72.41054166666666
"Fort Hamilton Pkwy (F,G)",Saturday,21,46.668325
"Fort Hamilton Pkwy (F,G)",Saturday,22,34.17098333333333
"Fort Hamilton Pkwy (F,G)",Saturday,23,24.821608333333327
"Fort Hamilton Pkwy (F,G)",Sunday,0,11.09205
"Fort Hamilton Pkwy (F,G)",Sunday,1,4.53755
"Fort Hamilton Pkwy (F,G)",Sunday,2,3.079083333333333
"Fort Hamilton Pkwy (F,G)",Sunday,3,1.3416666666666668
"Fort Hamilton Pkwy (F,G)",Sunday,4,5.183183333333333
"Fort Hamilton Pkwy (F,G)",Sunday,5,11.095799999999999
"Fort Hamilton Pkwy (F,G)",Sunday,6,28.396508333333333
"Fort Hamilton Pkwy (F,G)",Sunday,7,49.09336666666666
"Fort Hamilton Pkwy (F,G)",Sunday,8,88.95917500000002
"Fort Hamilton Pkwy (F,G)",Sunday,9,139.182325
"Fort Hamilton Pkwy (F,G)",Sunday,10,196.44343333333327
"Fort Hamilton Pkwy (F,G)",Sunday,11,226.07235833333334
"Fort Hamilton Pkwy (F,G)",Sunday,12,225.72728333333336
"Fort Hamilton Pkwy (F,G)",Sunday,13,203.10895833333336
"Fort Hamilton Pkwy (F,G)",Sunday,14,180.9372833333333
"Fort Hamilton Pkwy (F,G)",Sunday,15,156.37214166666664
"Fort Hamilton Pkwy (F,G)",Sunday,16,139.32415
"Fort Hamilton Pkwy (F,G)",Sunday,17,129.97136666666668
"Fort Hamilton Pkwy (F,G)",Sunday,18,106.275525
"Fort Hamilton Pkwy (F,G)",Sunday,19,66.06570833333333
"Fort Hamilton Pkwy (F,G)",Sunday,20,44.70875833333333
"Fort Hamilton Pkwy (F,G)",Sunday,21,29.442275
"Fort Hamilton Pkwy (F,G)",Sunday,22,21.438266666666667
"Fort Hamilton Pkwy (F,G)",Sunday,23,12.762625
"Fort Hamilton Pkwy (F,G)",Thursday,0,4.416666666666667
"Fort Hamilton Pkwy (F,G)",Thursday,1,2.4082833333333338
"Fort Hamilton Pkwy (F,G)",Thursday,2,1.7083333333333333
"Fort Hamilton Pkwy (F,G)",Thursday,3,3.2083166666666667
"Fort Hamilton Pkwy (F,G)",Thursday,4,10.029300000000001
"Fort Hamilton Pkwy (F,G)",Thursday,5,57.74623333333333
"Fort Hamilton Pkwy (F,G)",Thursday,6,203.99351666666664
"Fort Hamilton Pkwy (F,G)",Thursday,7,655.5199416666668
"Fort Hamilton Pkwy (F,G)",Thursday,8,816.2475333333335
"Fort Hamilton Pkwy (F,G)",Thursday,9,428.25337500000006
"Fort Hamilton Pkwy (F,G)",Thursday,10,229.78217499999997
"Fort Hamilton Pkwy (F,G)",Thursday,11,185.13012500000002
"Fort Hamilton Pkwy (F,G)",Thursday,12,179.1777833333333
"Fort Hamilton Pkwy (F,G)",Thursday,13,177.101075
"Fort Hamilton Pkwy (F,G)",Thursday,14,198.25153333333333
"Fort Hamilton Pkwy (F,G)",Thursday,15,223.8096833333334
"Fort Hamilton Pkwy (F,G)",Thursday,16,236.88128333333336
"Fort Hamilton Pkwy (F,G)",Thursday,17,298.79025
"Fort Hamilton Pkwy (F,G)",Thursday,18,221.49945
"Fort Hamilton Pkwy (F,G)",Thursday,19,111.27486666666665
"Fort Hamilton Pkwy (F,G)",Thursday,20,61.89524166666667
"Fort Hamilton Pkwy (F,G)",Thursday,21,37.595525
"Fort Hamilton Pkwy (F,G)",Thursday,22,27.769399999999994
"Fort Hamilton Pkwy (F,G)",Thursday,23,14.016258333333333
"Fort Hamilton Pkwy (F,G)",Tuesday,0,3.162433333333334
"Fort Hamilton Pkwy (F,G)",Tuesday,1,1.7458333333333333
"Fort Hamilton Pkwy (F,G)",Tuesday,2,1.3772727272727272
