station,month,avg_ridership
2 Av (F),11,1038.2320761904762
2 Av (F),12,1083.5571309523807
20 Av (D),1,243.3201577380952
20 Av (D),2,257.9267404761904
20 Av (D),3,267.21623630952377
20 Av (D),4,254.64073809523813
20 Av (D),5,263.3501339285715
20 Av (D),6,263.3016130952381
20 Av (D),7,230.38179523809532
20 Av (D),8,240.87361428571432
20 Av (D),9,279.26495476190473
20 Av (D),10,280.2392345238096
20 Av (D),11,273.0137601190477
20 Av (D),12,266.7609095238096
20 Av (N),1,202.81855119047623
20 Av (N),2,213.2961053571429
20 Av (N),3,226.92745715720025
20 Av (N),4,211.70413392857142
20 Av (N),5,227.44609047619042
20 Av (N),6,209.85521949315654
20 Av (N),7,177.2819172619047
20 Av (N),8,183.58346726190473
20 Av (N),9,257.7814327380953
20 Av (N),10,259.37937202380954
20 Av (N),11,246.03645833333326
20 Av (N),12,231.89793869047614
207 St (1),1,271.2514755952381
207 St (1),2,278.4072267857143
207 St (1),3,312.9474875000001
207 St (1),4,295.6100404761904
207 St (1),5,300.14554166666676
207 St (1),6,279.4433095238096
207 St (1),7,203.58520773809525
207 St (1),8,251.73135535714283
207 St (1),9,314.7872839285716
207 St (1),10,313.87060178571437
207 St (1),11,318.88130833333344
207 St (1),12,285.65837142857146
21 St (G),1,117.28141726190475
21 St (G),2,102.64452975121188
21 St (G),3,117.17646454947251
21 St (G),4,119.0787864164528
21 St (G),5,109.71298095238097
21 St (G),6,99.22412747835503
21 St (G),7,0.8861359550561797
21 St (G),8,43.75990109724613
21 St (G),9,106.4420886904762
21 St (G),10,103.72472202380953
21 St (G),11,110.04448067099568
21 St (G),12,101.88494523809524
21 St-Queensbridge (F),1,101.13012519047615
21 St-Queensbridge (F),2,81.4474066993464
21 St-Queensbridge (F),3,109.11715003412193
21 St-Queensbridge (F),4,408.6489315476191
21 St-Queensbridge (F),5,430.6855184523809
21 St-Queensbridge (F),6,454.1975083333334
21 St-Queensbridge (F),7,412.5700148809523
21 St-Queensbridge (F),8,455.4882500000001
21 St-Queensbridge (F),9,547.6811755952381
21 St-Queensbridge (F),10,612.0574922619046
21 St-Queensbridge (F),11,584.2726440476192
21 St-Queensbridge (F),12,608.5992273809524
215 St (1),1,105.01226729754771
215 St (1),2,116.10909583333333
215 St (1),3,122.46415654761901
215 St (1),4,118.24938095238099
215 St (1),5,166.24594880952378
215 St (1),6,110.22509107142855
215 St (1),7,72.61039464285716
215 St (1),8,94.49865297619047
215 St (1),9,131.86070833333332
215 St (1),10,140.3531541666666
215 St (1),11,130.70244642857142
215 St (1),12,113.35464345238094
"219 St (2,5)",1,91.06209523809522
"219 St (2,5)",2,89.81206488095238
"219 St (2,5)",3,100.16248690476189
"219 St (2,5)",4,94.97167261904761
"219 St (2,5)",5,96.48625654761906
"219 St (2,5)",6,83.84883154761903
"219 St (2,5)",7,81.45430952380956
"219 St (2,5)",8,78.6951851190476
"219 St (2,5)",9,114.39131666666668
"219 St (2,5)",10,109.9539767857143
"219 St (2,5)",11,113.71136309523811
"219 St (2,5)",12,101.57187976190475
"225 St (2,5)",1,112.05803928571432
"225 St (2,5)",2,114.0331321428572
"225 St (2,5)",3,133.3514017857143
"225 St (2,5)",4,123.46461904761905
"225 St (2,5)",5,125.21477380952382
"225 St (2,5)",6,112.12829226190473
"225 St (2,5)",7,102.43238452380953
"225 St (2,5)",8,100.30437500000004
"225 St (2,5)",9,137.51550773809518
"225 St (2,5)",10,140.28649523809528
"225 St (2,5)",11,140.72355833333336
"225 St (2,5)",12,123.16864702380957
23 St (1),1,651.0931095238095
23 St (1),2,797.4815226190476
23 St (1),3,759.6274196428571
23 St (1),4,750.1633797619049
23 St (1),5,783.7316952380952
23 St (1),6,720.4852779761906
23 St (1),7,655.4752345238094
23 St (1),8,648.8576583333333
23 St (1),9,767.8265482142858
23 St (1),10,866.8452440476191
23 St (1),11,803.3381339285716
23 St (1),12,758.5116988095238
23 St (6),1,1135.0638857142858
23 St (6),2,1382.5641761904762
23 St (6),3,1423.8523708333332
23 St (6),4,1332.1544541666663
23 St (6),5,1270.6042976190474
23 St (6),6,1111.6281755952377
23 St (6),7,881.222098214286
23 St (6),8,1014.2736357142857
23 St (6),9,1514.058959523809
23 St (6),10,1528.1901898809526
23 St (6),11,1473.8155666666667
23 St (6),12,1390.2034142857142
"23 St (C,E)",1,1082.4561273809525
"23 St (C,E)",2,1060.5455047619052
"23 St (C,E)",3,1174.6227130952375
"23 St (C,E)",4,1210.377855952381
"23 St (C,E)",5,1099.7938863095242
"23 St (C,E)",6,1171.9307023809527
"23 St (C,E)",7,902.9971910714282
"23 St (C,E)",8,936.5066458333338
"23 St (C,E)",9,1235.3224440476192
"23 St (C,E)",10,1318.5233916666668
"23 St (C,E)",11,1192.3276095238095
"23 St (C,E)",12,1202.336605952381
"23 St (F,M)",1,1196.7735863095236
"23 St (F,M)",2,1201.615174404762
"23 St (F,M)",3,1293.5529821428568
"23 St (F,M)",4,1329.0272714285718
"23 St (F,M)",5,1402.3567029761898
"23 St (F,M)",6,1412.8596303571426
"23 St (F,M)",7,1246.6269428571422
"23 St (F,M)",8,1292.0465809523807
"23 St (F,M)",9,1507.1347976190482
"23 St (F,M)",10,1566.1619821428567
"23 St (F,M)",11,1490.4363482142855
"23 St (F,M)",12,1546.1022142857144
"23 St (R,W)",1,962.5046142857143
"23 St (R,W)",2,980.0024720238098
"23 St (R,W)",3,1130.1642148809524
"23 St (R,W)",4,1119.7406351190475
"23 St (R,W)",5,1124.5453976190474
"23 St (R,W)",6,1091.9001785714288
"23 St (R,W)",7,887.860261904762
"23 St (R,W)",8,947.1255333333335
"23 St (R,W)",9,1118.4845392857142
"23 St (R,W)",10,1082.2075452380955
"23 St (R,W)",11,1116.54317797619
"23 St (R,W)",12,1004.9726863095239
231 St (1),1,383.80812380952386
231 St (1),2,394.70383095238094
231 St (1),3,436.73717261904744
231 St (1),4,416.1247821428574
231 St (1),5,426.23371785714284
231 St (1),6,386.37314464285714
231 St (1),7,311.48531964285723
231 St (1),8,367.05901904761896
231 St (1),9,442.46278869047626
231 St (1),10,449.63580059523804
231 St (1),11,435.88662202380954
231 St (1),12,415.44481488095226
"233 St (2,5)",1,156.96584107142846
"233 St (2,5)",2,158.0153053571429
"233 St (2,5)",3,176.46929583333332
"233 St (2,5)",4,173.77901369047618
"233 St (2,5)",5,167.84789821428566
"233 St (2,5)",6,150.0596636904762
"233 St (2,5)",7,138.60965416666664
"233 St (2,5)",8,136.83760476190477
"233 St (2,5)",9,177.34796190476192
"233 St (2,5)",10,176.1263922619047
"233 St (2,5)",11,176.5292470238095
"233 St (2,5)",12,158.00047261904763
238 St (1),1,193.41513869047617
238 St (1),2,200.10737083333322
238 St (1),3,218.42347976190473
238 St (1),4,216.70942678571424
238 St (1),5,230.40343690476195
238 St (1),6,200.1923797619048
238 St (1),7,158.02874187464144
238 St (1),8,192.0097880952381
238 St (1),9,229.23325595238094
238 St (1),10,234.69138154761913
238 St (1),11,228.6947571428571
238 St (1),12,214.90674404761904
25 Av (D),1,203.2741041666667
25 Av (D),2,218.6722779761905
25 Av (D),3,228.03492083333333
25 Av (D),4,213.66591666666673
25 Av (D),5,222.59138809523813
25 Av (D),6,202.66367619047622
25 Av (D),7,175.2355630952381
25 Av (D),8,188.4992404761905
25 Av (D),9,234.97308928571425
25 Av (D),10,234.5468357142857
25 Av (D),11,223.89442797619046
25 Av (D),12,213.92497202380957
25 St (R),1,176.09085357142854
25 St (R),2,184.81591488095233
25 St (R),3,197.43436964285718
25 St (R),4,192.28773035714283
25 St (R),5,209.7898833333333
25 St (R),6,193.79805357142862
25 St (R),7,160.91631666666672
25 St (R),8,161.31892440476187
25 St (R),9,201.07782202380952
25 St (R),10,216.93661369047624
25 St (R),11,204.93715416666663
25 St (R),12,193.71413452380946
28 St (1),1,582.4797517857144
28 St (1),2,749.2837999999999
28 St (1),3,733.0217833333335
28 St (1),4,754.7483660714286
28 St (1),5,745.7632375000003
28 St (1),6,669.9632250000001
28 St (1),7,622.4440982142858
28 St (1),8,634.1624976190478
28 St (1),9,743.9772154761906
28 St (1),10,822.7737869047619
28 St (1),11,771.5634583333333
28 St (1),12,734.386425595238
28 St (6),1,986.4738875000002
28 St (6),2,1060.011064285714
28 St (6),3,1078.714720833333
28 St (6),4,1087.923582142857
28 St (6),5,1043.2091500000001
28 St (6),6,990.2747374999999
28 St (6),7,886.1359303571429
28 St (6),8,943.5379297619048
28 St (6),9,1135.9093607142854
28 St (6),10,1144.0438267857144
28 St (6),11,1106.5138898809523
28 St (6),12,1106.2126857142857
"28 St (R,W)",1,639.8080357142859
"28 St (R,W)",2,632.1358523809525
"28 St (R,W)",3,735.7658922619046
"28 St (R,W)",4,727.0842726190474
"28 St (R,W)",5,740.2810202380952
"28 St (R,W)",6,714.1715440476189
"28 St (R,W)",7,582.670630357143
"28 St (R,W)",8,662.7192964285714
"28 St (R,W)",9,733.8479267857144
"28 St (R,W)",10,685.918449404762
"28 St (R,W)",11,741.6699857142854
"28 St (R,W)",12,683.1426976190475
3 Av (L),1,389.45800535714284
3 Av (L),2,422.956155952381
3 Av (L),3,403.32252142857146
3 Av (L),4,394.729444047619
3 Av (L),5,415.7236696428571
3 Av (L),6,387.05903869047614
3 Av (L),7,329.27416011904756
3 Av (L),8,344.6448077380952
3 Av (L),9,415.9179458333334
3 Av (L),10,478.3300696428571
3 Av (L),11,442.55333273809526
3 Av (L),12,402.2162648809524
3 Av-138 St (6),1,329.3907047619048
3 Av-138 St (6),2,337.73626249999995
3 Av-138 St (6),3,376.019476190476
3 Av-138 St (6),4,365.04889523809516
3 Av-138 St (6),5,368.51173511904756
3 Av-138 St (6),6,360.0639279761903
3 Av-138 St (6),7,311.28464821428565
3 Av-138 St (6),8,333.01938392857153
3 Av-138 St (6),9,406.07088035714287
3 Av-138 St (6),10,403.2393571428571
3 Av-138 St (6),11,389.19759166666665
3 Av-138 St (6),12,360.8411327380953
"3 Av-149 St (2,5)",1,700.3661291666667
"3 Av-149 St (2,5)",2,766.7028755952376
"3 Av-149 St (2,5)",3,872.0633714285718
"3 Av-149 St (2,5)",4,831.984654761905
"3 Av-149 St (2,5)",5,881.9529571428566
"3 Av-149 St (2,5)",6,867.789051785714
"3 Av-149 St (2,5)",7,751.1548089285716
"3 Av-149 St (2,5)",8,717.6822571428572
"3 Av-149 St (2,5)",9,827.365789285714
"3 Av-149 St (2,5)",10,920.2486797619051
"3 Av-149 St (2,5)",11,918.8873571428574
"3 Av-149 St (2,5)",12,874.0282232142861
"30 Av (N,W)",1,595.2201452380955
"30 Av (N,W)",2,693.7962154761904
"30 Av (N,W)",3,693.0549922619051
"30 Av (N,W)",4,677.4520464285715
"30 Av (N,W)",5,744.0434797619046
"30 Av (N,W)",6,729.0806458333332
"30 Av (N,W)",7,609.8021238095239
"30 Av (N,W)",8,647.7486666666666
"30 Av (N,W)",9,749.5517654761904
"30 Av (N,W)",10,775.5352148809525
"30 Av (N,W)",11,759.4530660714288
"30 Av (N,W)",12,709.5261297619049
33 St (6),1,1338.1463630952385
33 St (6),2,1397.9539232142852
33 St (6),3,1441.5565595238095
33 St (6),4,1439.0176607142862
33 St (6),5,1418.2194732142857
33 St (6),6,1338.226861904762
33 St (6),7,1156.1255166666663
33 St (6),8,1274.2956124999998
33 St (6),9,1507.829671428572
33 St (6),10,1497.1552339285718
33 St (6),11,1464.8689488095238
33 St (6),12,1432.564094642857
33 St-Rawson St (7),1,368.1444294372294
33 St-Rawson St (7),2,376.9306476190476
33 St-Rawson St (7),3,477.1691380952381
33 St-Rawson St (7),4,396.44843869047617
33 St-Rawson St (7),5,446.6910488095238
33 St-Rawson St (7),6,366.27531071428564
33 St-Rawson St (7),7,316.88290178571424
33 St-Rawson St (7),8,289.8209755952381
33 St-Rawson St (7),9,497.7478119047619
33 St-Rawson St (7),10,501.73499107142834
33 St-Rawson St (7),11,468.2113416666666
33 St-Rawson St (7),12,379.718936309524
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",1,5052.744889880951
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2,5297.484305952381
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3,5684.216358333333
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",4,5750.489924404762
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",5,5868.112618452383
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",6,5787.714303571427
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",7,5065.380655357143
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",8,5382.462510714287
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",9,5845.7657077380945
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",10,6196.462076785714
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",11,5996.839767261905
"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",12,6516.491445238094
34 St-Hudson Yards (7),1,1025.996181547619
34 St-Hudson Yards (7),2,1246.1972928571427
34 St-Hudson Yards (7),3,1303.0798005952379
34 St-Hudson Yards (7),4,1428.2345297619047
34 St-Hudson Yards (7),5,1486.0842583333333
34 St-Hudson Yards (7),6,1454.5854839285714
34 St-Hudson Yards (7),7,1358.194436309524
34 St-Hudson Yards (7),8,1362.5266136904754
34 St-Hudson Yards (7),9,1462.5747886904762
34 St-Hudson Yards (7),10,1669.743364285714
34 St-Hudson Yards (7),11,1419.548336309524
34 St-Hudson Yards (7),12,1607.2309047619049
"34 St-Penn Station (1,2,3)",1,3087.7363964285723
"34 St-Penn Station (1,2,3)",2,3339.8543416666666
"34 St-Penn Station (1,2,3)",3,3612.1826232142857
"34 St-Penn Station (1,2,3)",4,3549.4851880952383
"34 St-Penn Station (1,2,3)",5,3735.9373226190473
"34 St-Penn Station (1,2,3)",6,3668.6689803571453
"34 St-Penn Station (1,2,3)",7,3295.9845113095244
"34 St-Penn Station (1,2,3)",8,3421.594022023811
"34 St-Penn Station (1,2,3)",9,3900.1457232142866
"34 St-Penn Station (1,2,3)",10,4132.201458333334
"34 St-Penn Station (1,2,3)",11,4089.304398214286
"34 St-Penn Station (1,2,3)",12,4038.4443297619055
"34 St-Penn Station (A,C,E)",1,3827.4335946428573
"34 St-Penn Station (A,C,E)",2,3798.6899714285723
"34 St-Penn Station (A,C,E)",3,4230.851141071428
"34 St-Penn Station (A,C,E)",4,4123.974113690477
"34 St-Penn Station (A,C,E)",5,4145.776973809523
"34 St-Penn Station (A,C,E)",6,4156.356227380951
"34 St-Penn Station (A,C,E)",7,3689.0020309523816
"34 St-Penn Station (A,C,E)",8,3777.3697964285716
"34 St-Penn Station (A,C,E)",9,4277.603560714286
"34 St-Penn Station (A,C,E)",10,4509.225735714286
"34 St-Penn Station (A,C,E)",11,4210.404959523808
"34 St-Penn Station (A,C,E)",12,4354.306754761904
"36 Av (N,W)",1,292.50486249999994
"36 Av (N,W)",2,344.3772279761906
"36 Av (N,W)",3,347.1935142857143
"36 Av (N,W)",4,332.67444702380965
"36 Av (N,W)",5,377.1734232142858
"36 Av (N,W)",6,359.34132440476185
"36 Av (N,W)",7,300.4692321428572
"36 Av (N,W)",8,308.6268059523809
"36 Av (N,W)",9,376.89097619047624
"36 Av (N,W)",10,386.553224404762
"36 Av (N,W)",11,369.8326654761905
"36 Av (N,W)",12,353.6506696428571
"36 St (D,N,R)",1,762.1770369047618
"36 St (D,N,R)",2,789.724843452381
"36 St (D,N,R)",3,825.5934886904761
"36 St (D,N,R)",4,818.1434505952379
"36 St (D,N,R)",5,830.876167857143
"36 St (D,N,R)",6,842.3895440476191
"36 St (D,N,R)",7,730.669236309524
"36 St (D,N,R)",8,759.1567720238098
"36 St (D,N,R)",9,890.4113541666668
"36 St (D,N,R)",10,948.916138095238
"36 St (D,N,R)",11,864.9503041666667
"36 St (D,N,R)",12,831.5021535714284
"36 St (M,R)",1,204.62784940476186
"36 St (M,R)",2,177.2196720238095
"36 St (M,R)",3,208.50891547619057
"36 St (M,R)",4,196.97013571428573
"36 St (M,R)",5,166.54976726190478
"36 St (M,R)",6,169.47931488095236
"36 St (M,R)",7,154.25854821428567
"36 St (M,R)",8,158.93257083333333
"36 St (M,R)",9,182.27797678571432
"36 St (M,R)",10,195.04425892857142
"36 St (M,R)",11,191.21540714285715
"36 St (M,R)",12,179.34425535714286
"39 Av-Dutch Kills (N,W)",1,212.55157440476182
"39 Av-Dutch Kills (N,W)",2,181.1935375
"39 Av-Dutch Kills (N,W)",3,229.20040238095234
"39 Av-Dutch Kills (N,W)",4,207.34206190476192
"39 Av-Dutch Kills (N,W)",5,213.3599375
"39 Av-Dutch Kills (N,W)",6,200.00495119047616
"39 Av-Dutch Kills (N,W)",7,171.1186107142857
"39 Av-Dutch Kills (N,W)",8,181.20438095238094
"39 Av-Dutch Kills (N,W)",9,213.1304482142857
"39 Av-Dutch Kills (N,W)",10,219.95067023809526
"39 Av-Dutch Kills (N,W)",11,202.7830053571429
"39 Av-Dutch Kills (N,W)",12,206.54760059523807
"4 Av (F,G)/9 St (R)",1,639.9394720238095
"4 Av (F,G)/9 St (R)",2,652.0719964285714
"4 Av (F,G)/9 St (R)",3,698.2987309523808
"4 Av (F,G)/9 St (R)",4,675.0724845238094
"4 Av (F,G)/9 St (R)",5,720.101498809524
"4 Av (F,G)/9 St (R)",6,708.2544017857141
"4 Av (F,G)/9 St (R)",7,556.9444940476192
"4 Av (F,G)/9 St (R)",8,567.0635952380953
"4 Av (F,G)/9 St (R)",9,728.7416607142857
"4 Av (F,G)/9 St (R)",10,730.5813738095237
"4 Av (F,G)/9 St (R)",11,710.1646660714288
"4 Av (F,G)/9 St (R)",12,686.5047589285712
40 St-Lowery St (7),1,451.67615647491823
40 St-Lowery St (7),2,503.7767315476192
40 St-Lowery St (7),3,496.48131428571423
40 St-Lowery St (7),4,494.7730714285715
40 St-Lowery St (7),5,540.7944773809523
40 St-Lowery St (7),6,519.9158303571428
40 St-Lowery St (7),7,431.8228482142855
40 St-Lowery St (7),8,443.77559583333345
40 St-Lowery St (7),9,557.859881547619
40 St-Lowery St (7),10,579.2125886904764
40 St-Lowery St (7),11,547.524720833333
40 St-Lowery St (7),12,529.2271154761904
45 St (R),1,382.05883214285706
45 St (R),2,402.1833190476192
45 St (R),3,428.2696232142855
45 St (R),4,397.6462601190476
45 St (R),5,420.5414386904762
45 St (R),6,373.49282142857135
45 St (R),7,316.1344178571429
45 St (R),8,319.06048869047606
45 St (R),9,413.4716130952381
45 St (R),10,410.9783499999999
45 St (R),11,417.8395904761903
45 St (R),12,401.6504142857143
"46 St (M,R)",1,376.97193749999997
"46 St (M,R)",2,385.02732380952386
"46 St (M,R)",3,414.02374226190466
"46 St (M,R)",4,393.7034517857142
"46 St (M,R)",5,346.20569285714276
"46 St (M,R)",6,335.2075863095238
"46 St (M,R)",7,289.6230660714287
"46 St (M,R)",8,299.6471017857143
"46 St (M,R)",9,366.9233797619047
"46 St (M,R)",10,408.2675553571429
"46 St (M,R)",11,400.70535773809536
"46 St (M,R)",12,385.6213351190475
46 St-Bliss St (7),1,536.139148310163
46 St-Bliss St (7),2,640.3665494047618
46 St-Bliss St (7),3,632.2189071428572
46 St-Bliss St (7),4,639.0251392857144
46 St-Bliss St (7),5,694.5690833333335
46 St-Bliss St (7),6,672.8130291666664
46 St-Bliss St (7),7,578.3404202380952
46 St-Bliss St (7),8,602.4718386904761
46 St-Bliss St (7),9,723.9780327380952
46 St-Bliss St (7),10,748.0295321428571
46 St-Bliss St (7),11,722.6648952380949
46 St-Bliss St (7),12,695.7351630952384
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",1,2497.781066666667
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",2,2497.9294047619032
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",3,2751.8495101190474
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",4,2881.0078720238093
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",5,2876.5601107142857
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",6,2867.543021428572
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",7,2595.5312738095245
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",8,2720.308201785714
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",9,2921.614347619048
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",10,3099.167497023809
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",11,3054.965904761905
"47-50 Sts-Rockefeller Ctr (B,D,F,M)",12,4074.6414577380947
"49 St (N,R,W)",1,1290.2436321428572
"49 St (N,R,W)",2,1203.6379291666667
"49 St (N,R,W)",3,1523.0152869047624
"49 St (N,R,W)",4,1558.1322107142855
"49 St (N,R,W)",5,1560.137921428572
"49 St (N,R,W)",6,1492.8985874999994
"49 St (N,R,W)",7,1310.518082142857
"49 St (N,R,W)",8,1454.746570238095
"49 St (N,R,W)",9,1536.5439458333335
"49 St (N,R,W)",10,1612.1770053571427
"49 St (N,R,W)",11,1675.6045845238095
"49 St (N,R,W)",12,1752.5291136904757
"5 Av/53 St (E,M)",1,1278.37341547619
"5 Av/53 St (E,M)",2,1248.3707857142863
"5 Av/53 St (E,M)",3,1405.9398386904759
"5 Av/53 St (E,M)",4,1082.5107755952379
"5 Av/53 St (E,M)",5,965.2379202380953
"5 Av/53 St (E,M)",6,977.8464619047624
"5 Av/53 St (E,M)",7,863.5322214285715
"5 Av/53 St (E,M)",8,859.9206345238097
"5 Av/53 St (E,M)",9,994.4068815476189
"5 Av/53 St (E,M)",10,1047.6345940476192
"5 Av/53 St (E,M)",11,1014.5923952380952
"5 Av/53 St (E,M)",12,1155.7432321428573
"5 Av/59 St (N,R,W)",1,747.0644446428569
"5 Av/59 St (N,R,W)",2,821.0291011904756
"5 Av/59 St (N,R,W)",3,902.3223357142858
"5 Av/59 St (N,R,W)",4,920.0549607142854
"5 Av/59 St (N,R,W)",5,934.3281327380953
"5 Av/59 St (N,R,W)",6,872.6443303571428
"5 Av/59 St (N,R,W)",7,774.381036904762
"5 Av/59 St (N,R,W)",8,797.1289404761903
"5 Av/59 St (N,R,W)",9,908.512592261905
"5 Av/59 St (N,R,W)",10,976.7428565476191
"5 Av/59 St (N,R,W)",11,949.4694410714285
"5 Av/59 St (N,R,W)",12,1038.8800708333338
50 St (1),1,1002.2469089285713
50 St (1),2,1234.667694047619
50 St (1),3,846.3831083333332
50 St (1),4,746.5243809523813
50 St (1),5,1361.7766494047614
50 St (1),6,1301.5739589285722
